condition,location,price,title,url
novo,"Strelbishte, gr. Sofiya, Oblast Sofiya-grad",1499 lv.,-128GB- Nov/Zapechatan iPhone 12 Mini 128GB Red-2 Godini Garantsiya,https://www.olx.bg/ad/128gb-nov-zapechatan-iphone-12-mini-128gb-red-2-godini-garantsiya-CID632-ID8pAmR.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",150 lv.,Samsung Galaxy Gear S3 Frontier,https://www.olx.bg/ad/samsung-galaxy-gear-s3-frontier-CID632-ID82QQe.html
novo,"Idealen tsentar, gr. Pleven, Oblast Pleven",30 lv.,Iphone 7 plus case black,https://www.olx.bg/ad/iphone-7-plus-case-black-CID632-ID82Rje.html
izpolzvano,"Zapad, gr. Blagoevgrad, Oblast Blagoevgrad",110 lv.,Sony M4 Aqua,https://www.olx.bg/ad/sony-m4-aqua-CID632-ID7W8Ka.html
izpolzvano,"Zapaden, gr. Plovdiv, Oblast Plovdiv",80 lv.,Samsung Galaxy J5,https://www.olx.bg/ad/samsung-galaxy-j5-CID632-ID8qbYO.html
izpolzvano,"Idealen tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",45 lv.,Bezzhichen telefon British Telecom s dve slushalki,https://www.olx.bg/ad/bezzhichen-telefon-british-telecom-s-dve-slushalki-CID632-ID8hHm0.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",180 lv.,Samsung A5 2017 g.,https://www.olx.bg/ad/samsung-a5-2017-g-CID632-ID8oI68.html
izpolzvano,"Druzhba 2, gr. Sofiya, Oblast Sofiya-grad",240 lv.,Motorola G7 power v garantsiya,https://www.olx.bg/ad/motorola-g7-power-v-garantsiya-CID632-ID8qbYU.html
novo,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",650 lv.,Iphone X,https://www.olx.bg/ad/iphone-x-CID632-ID8oPuG.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",100 lv.,I Phone 5,https://www.olx.bg/ad/i-phone-5-CID632-ID8fB2L.html
izpolzvano,"Voenna rampa, gr. Sofiya, Oblast Sofiya-grad",1560 lv.,"Prodavam Vertu, originalen",https://www.olx.bg/ad/prodavam-vertu-originalen-CID632-ID7FkVG.html
izpolzvano,"Gotse Delchev, gr. Sofiya, Oblast Sofiya-grad",400 lv.,Apple IPhone 8 Space Gray 64 GB,https://www.olx.bg/ad/apple-iphone-8-space-gray-64-gb-CID632-ID8qc0s.html
izpolzvano,"Tolstoy, gr. Sofiya, Oblast Sofiya-grad",10 lv.,Telefon za chasti,https://www.olx.bg/ad/telefon-za-chasti-CID632-ID6Cann.html
izpolzvano,"Voenna rampa, gr. Sofiya, Oblast Sofiya-grad",2990 lv.,Prodavam Vertu Konstileyshan tach,https://www.olx.bg/ad/prodavam-vertu-konstileyshan-tach-CID632-ID7FkY3.html
izpolzvano,"Studen kladenets, gr. Kardzhali, Oblast Kardzhali",200 lv.,Anticen telefon zapazen,https://www.olx.bg/ad/anticen-telefon-zapazen-CID632-ID8qc6B.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",779 lv.,"IPhone SE 2020, 128GB, Black, s garantsiya",https://www.olx.bg/ad/iphone-se-2020-128gb-black-s-garantsiya-CID632-ID8oI5F.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1249 lv.,Iphone 11 Pro 64GB Midnight Green Neverlock Otlichen! Garantsiya!,https://www.olx.bg/ad/iphone-11-pro-64gb-midnight-green-neverlock-otlichen-garantsiya-CID632-ID88G01.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",299 lv.,Apple iPhone 7 32Gb Rose Gold - 3 MESETsA GARANTsIYa i optsiya KREDIT,https://www.olx.bg/ad/apple-iphone-7-32gb-rose-gold-3-mesetsa-garantsiya-i-optsiya-kredit-CID632-ID8qc6O.html
novo,"Slaviya, gr. Sofiya, Oblast Sofiya-grad",65 lv.,Prodavam neupotrebyavan i izpraven Alkatel Onetouch Pixi4 4034 X,https://www.olx.bg/ad/prodavam-neupotrebyavan-i-izpraven-alkatel-onetouch-pixi4-4034-x-CID632-ID8oKG3.html
izpolzvano,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",140 lv.,Huawei P9 lite Dual,https://www.olx.bg/ad/huawei-p9-lite-dual-CID632-ID8qc0X.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",459 lv.,Kato nov/Realme X2-8GB RAM/256GB ROM-BLUE-Garantsiya,https://www.olx.bg/ad/kato-nov-realme-x2-8gb-ram-256gb-rom-blue-garantsiya-CID632-ID8mOsF.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",699 lv.,IPhone XR 64GB White NOV! 100% bateriya! Garantsiya!,https://www.olx.bg/ad/iphone-xr-64gb-white-nov-100-bateriya-garantsiya-CID632-ID85IkW.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",549 lv.,IPhone X-64 GB Space Gray-fabrichno otklyuchen,https://www.olx.bg/ad/iphone-x-64-gb-space-gray-fabrichno-otklyuchen-CID632-ID8p7Cm.html
izpolzvano,"gr. Dupnitsa, Oblast Kyustendil",750 lv.,Huawei p 30 pro!!!,https://www.olx.bg/ad/huawei-p-30-pro-CID632-ID8otdE.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",499 lv.,Iphone 8 Plus 64GB Space Gray Neverlock Perfekten! Garantsiya!,https://www.olx.bg/ad/iphone-8-plus-64gb-space-gray-neverlock-perfekten-garantsiya-CID632-ID8g3Am.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",949 lv.,Iphone XS Max 256GB Silver Neverlock Perfekten! 100% bateriya! Garantsiya,https://www.olx.bg/ad/iphone-xs-max-256gb-silver-neverlock-perfekten-100-bateriya-garantsiya-CID632-ID8oDOl.html
izpolzvano,"Vasil Levski, gr. Yambol, Oblast Yambol",730 lv.,Telefon Samsung S20 PROMOTsIYa 730LV.,https://www.olx.bg/ad/telefon-samsung-s20-promotsiya-730lv-CID632-ID8qc7p.html
izpolzvano,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",199 lv.,Iphone 7 32GB Matte Black Otlichen!,https://www.olx.bg/ad/iphone-7-32gb-matte-black-otlichen-CID632-ID8mVEZ.html
izpolzvano,"Rimska grobnitsa, gr. Silistra, Oblast Silistra",350 lv.,Iphone 7 32GB,https://www.olx.bg/ad/iphone-7-32gb-CID632-ID8qc7m.html
izpolzvano,"Tsentar, gr. Vratsa, Oblast Vratsa",299 lv.,Huawei p smart 2021 green,https://www.olx.bg/ad/huawei-p-smart-2021-green-CID632-ID8qc7z.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",180 lv.,Iphone 6s 16GB!!,https://www.olx.bg/ad/iphone-6s-16gb-CID632-ID8qc7w.html
izpolzvano,"gr. Asenovgrad, Oblast Plovdiv",620 lv.,IPhone X 64GB,https://www.olx.bg/ad/iphone-x-64gb-CID632-ID8qccM.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",450 lv.,Smartfon iPhone XR,https://www.olx.bg/ad/smartfon-iphone-xr-CID632-ID8qccG.html
izpolzvano,"Nadezhda 2, gr. Sofiya, Oblast Sofiya-grad",180 lv.,IPhone 6s 16GB s otklyuchen iCloud,https://www.olx.bg/ad/iphone-6s-16gb-s-otklyuchen-icloud-CID632-ID8qccN.html
izpolzvano,"Buzludzha, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",790 lv.,Samsung S 10 plus,https://www.olx.bg/ad/samsung-s-10-plus-CID632-ID8hdp3.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",33 lv.,Telefon SHARP 550 SH,https://www.olx.bg/ad/telefon-sharp-550-sh-CID632-ID7Ad8S.html
izpolzvano,"Industrialna zona - Iztok, gr. Plovdiv, Oblast Plovdiv",599 lv.,Samsung Galaxy S10e 128GB Dual,https://www.olx.bg/ad/samsung-galaxy-s10e-128gb-dual-CID632-ID8qccp.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",1389 lv.,Nov/iPhone 12 Mini-64GB-Blue-24m.garantsiya,https://www.olx.bg/ad/nov-iphone-12-mini-64gb-blue-24m-garantsiya-CID632-ID8pEmo.html
izpolzvano,"Doktorski pametnik, gr. Sofiya, Oblast Sofiya-grad",10 lv.,Statsionaren telefon Panasonic,https://www.olx.bg/ad/statsionaren-telefon-panasonic-CID632-ID7BnsW.html
izpolzvano,"gr. Kubrat, Oblast Razgrad",1050 lv.,Huawei P40 Pro silver,https://www.olx.bg/ad/huawei-p40-pro-silver-CID632-ID8qcdd.html
izpolzvano,"Stariyat grad, gr. Plovdiv, Oblast Plovdiv",290 lv.,Iphone 7 128 GB,https://www.olx.bg/ad/iphone-7-128-gb-CID632-ID8qcdk.html
izpolzvano,"Briz, gr. Varna, Oblast Varna",1150 lv.,Ipnone XS MAX 64GB,https://www.olx.bg/ad/ipnone-xs-max-64gb-CID632-ID8qcdT.html
izpolzvano,"Tsentar, gr. Ruse, Oblast Ruse",680 lv.,IPhone Xr white 64 GB,https://www.olx.bg/ad/iphone-xr-white-64-gb-CID632-ID8oJW4.html
izpolzvano,"Kvartal 72, gr. Vratsa, Oblast Vratsa",115 lv.,"Mobilen aparat,Huawei p8lite",https://www.olx.bg/ad/mobilen-aparat-huawei-p8lite-CID632-ID87BDD.html
izpolzvano,"gr. Etropole, Oblast Sofiya-oblast",110 lv.,Huawei Y 5 ii...,https://www.olx.bg/ad/huawei-y-5-ii-CID632-ID8qckw.html
novo,"Vezhdata, gr. Ruse, Oblast Ruse",300 lv.,"Poco M3 4GB RAM, 64GB ROM",https://www.olx.bg/ad/poco-m3-4gb-ram-64gb-rom-CID632-ID8optA.html
novo,"Bolnitsata, gr. Shumen, Oblast Shumen",690 lv.,Lenovo Z6 pro blue 128G,https://www.olx.bg/ad/lenovo-z6-pro-blue-128g-CID632-ID8gQml.html
izpolzvano,"Druzhba 3, gr. Dobrich, Oblast Dobrich",280 lv.,Samsung Galaxy A6 32GB - Dual SIM / Dve sim karti,https://www.olx.bg/ad/samsung-galaxy-a6-32gb-dual-sim-dve-sim-karti-CID632-ID8qcdG.html
izpolzvano,"Mladost, gr. Lovech, Oblast Lovech",25 lv.,Samsung S3 GT-I9300 za chasti,https://www.olx.bg/ad/samsung-s3-gt-i9300-za-chasti-CID632-ID8qckI.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",550 lv.,Iphone SE 2020,https://www.olx.bg/ad/iphone-se-2020-CID632-ID8qckD.html
izpolzvano,"General Zaimov, gr. Yambol, Oblast Yambol",650 lv.,Iphone XR 64gb,https://www.olx.bg/ad/iphone-xr-64gb-CID632-ID8qcwr.html
novo,"Tsentar, gr. Kyustendil, Oblast Kyustendil",199.88 lv.,"Leagoo T8s 5.5""FHD 4G Smartfon 3hKameri 4GBRAM 32GBROM 2xKarti 8hYadren",https://www.olx.bg/ad/leagoo-t8s-5-5-fhd-4g-smartfon-3hkameri-4gbram-32gbrom-2xkarti-8hyadren-CID632-ID8mF8C.html
izpolzvano,"Vazrazhdane, gr. Ruse, Oblast Ruse",50 lv.,Iphone 4 16gb,https://www.olx.bg/ad/iphone-4-16gb-CID632-ID8m2jI.html
izpolzvano,"gr. Byala Slatina, Oblast Vratsa",150 lv.,Huawei p smart 2020,https://www.olx.bg/ad/huawei-p-smart-2020-CID632-ID8qcwM.html
izpolzvano,"gr. Chirpan, Oblast Stara Zagora",50 lv.,Telefon LG    G2,https://www.olx.bg/ad/telefon-lg-g2-CID632-ID8oEpw.html
izpolzvano,"Operata, gr. Varna, Oblast Varna",190 lv.,Telefon Samsung Galaxy J6 Plus,https://www.olx.bg/ad/telefon-samsung-galaxy-j6-plus-CID632-ID8oAnJ.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",780 lv.,IPhone XS 64GB Silver v perfektno sastoyanie ot Telenor,https://www.olx.bg/ad/iphone-xs-64gb-silver-v-perfektno-sastoyanie-ot-telenor-CID632-ID8pNvU.html
izpolzvano,"Borovo, gr. Sofiya, Oblast Sofiya-grad",395 lv.,Iphone 7 256GB - zapazen,https://www.olx.bg/ad/iphone-7-256gb-zapazen-CID632-ID7KrTI.html
novo,"ZhP Gara, gr. Varna, Oblast Varna",1450 lv.,IPhone 12 mini Red 64GB-Nov zapechatan 24m garantsiya Telenor,https://www.olx.bg/ad/iphone-12-mini-red-64gb-nov-zapechatan-24m-garantsiya-telenor-CID632-ID8oAwB.html
izpolzvano,"Stariyat grad, gr. Plovdiv, Oblast Plovdiv",680 lv.,Iphone xs 64 gb silver !,https://www.olx.bg/ad/iphone-xs-64-gb-silver-CID632-ID8jqrI.html
izpolzvano,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",800 lv.,Iphone xs MAX 64GB,https://www.olx.bg/ad/iphone-xs-max-64gb-CID632-ID8qcEy.html
izpolzvano,"VINS, gr. Varna, Oblast Varna",220 lv.,Samsung Galaxy A7,https://www.olx.bg/ad/samsung-galaxy-a7-CID632-ID8f1qj.html
izpolzvano,"Mladost, gr. Vratsa, Oblast Vratsa",70 lv.,Lg G3- nerazlichim ot nov,https://www.olx.bg/ad/lg-g3-nerazlichim-ot-nov-CID632-ID8qcFf.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",25 lv.,IP telefoni Cisco 7911,https://www.olx.bg/ad/ip-telefoni-cisco-7911-CID632-ID8qcF3.html
izpolzvano,"Trakiya, gr. Plovdiv, Oblast Plovdiv",300 lv.,Hualwei mate 20 lite 64gb,https://www.olx.bg/ad/hualwei-mate-20-lite-64gb-CID632-ID8qcFE.html
izpolzvano,"s. Ravda, Oblast Burgas",680 lv.,Huawei p30 pro aurora 128gb,https://www.olx.bg/ad/huawei-p30-pro-aurora-128gb-CID632-ID8qcxH.html
izpolzvano,"Izgrev, gr. Burgas, Oblast Burgas",1950 lv.,Samsung Galaxy Note 20 Ultra N986,https://www.olx.bg/ad/samsung-galaxy-note-20-ultra-n986-CID632-ID8kzse.html
izpolzvano,"Bakston, gr. Sofiya, Oblast Sofiya-grad",170 lv.,Samsung A7 2018,https://www.olx.bg/ad/samsung-a7-2018-CID632-ID8fFZo.html
novo,"Zaharna fabrika, gr. Plovdiv, Oblast Plovdiv",2100 lv.,Iphone 12 BLUE 64GB + Apple Iwatch SE 44 mm,https://www.olx.bg/ad/iphone-12-blue-64gb-apple-iwatch-se-44-mm-CID632-ID8qcHq.html
izpolzvano,"gr. Pomorie, Oblast Burgas",550 lv.,Iphone 8 Plus 64 GB,https://www.olx.bg/ad/iphone-8-plus-64-gb-CID632-ID8qcFW.html
novo,"Mladost 4, gr. Sofiya, Oblast Sofiya-grad",580 lv.,One Plus Nord N10,https://www.olx.bg/ad/one-plus-nord-n10-CID632-ID8qcGG.html
izpolzvano,"Mogilata, gr. Kyustendil, Oblast Kyustendil",750 lv.,Prodavam iphone XR 64gb. Chisto nov!!!,https://www.olx.bg/ad/prodavam-iphone-xr-64gb-chisto-nov-CID632-ID8qcHR.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",650 lv.,IPhone 7 Plus 128GB,https://www.olx.bg/ad/iphone-7-plus-128gb-CID632-ID8q19U.html
izpolzvano,"gr. Provadiya, Oblast Varna",180 lv.,Prodavam Nokia 5.1 plus,https://www.olx.bg/ad/prodavam-nokia-5-1-plus-CID632-ID8o8M5.html
izpolzvano,"Lyulin 10, gr. Sofiya, Oblast Sofiya-grad",360 lv.,Huawei P40 Lite !!! 128/6 Ram,https://www.olx.bg/ad/huawei-p40-lite-128-6-ram-CID632-ID8eENr.html
izpolzvano,"Poduyane, gr. Sofiya, Oblast Sofiya-grad",600 lv.,Iphone 8 PlUS,https://www.olx.bg/ad/iphone-8-plus-CID632-ID8qcQ5.html
izpolzvano,"Geo Milev, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Telefon Huawei P20,https://www.olx.bg/ad/telefon-huawei-p20-CID632-ID8qcZ6.html
novo,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",20 lv.,Panasonic KX-T1000B - NOV telefonen sekretar,https://www.olx.bg/ad/panasonic-kx-t1000b-nov-telefonen-sekretar-CID632-ID85WQx.html
izpolzvano,"Tsentar, gr. Pernik, Oblast Pernik",170 lv.,Nokia 1.3 ChISTO NOV,https://www.olx.bg/ad/nokia-1-3-chisto-nov-CID632-ID8qcQ9.html
izpolzvano,"Rodina 2, gr. Ruse, Oblast Ruse",300 lv.,Iphone 7 Rose Gold 32 GB,https://www.olx.bg/ad/iphone-7-rose-gold-32-gb-CID632-ID8oAdB.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",1249 lv.,++ChISTO NOV++ Samsung Note 10 Plus 256GB Aura Black / Glow Garantsiya!,https://www.olx.bg/ad/chisto-nov-samsung-note-10-plus-256gb-aura-black-glow-garantsiya-CID632-ID7XXFY.html
novo,"Tsentar, gr. Burgas, Oblast Burgas",20 lv.,Domashen Statsionaren Telefon Vivakom,https://www.olx.bg/ad/domashen-statsionaren-telefon-vivakom-CID632-ID8fo9Z.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",545 lv.,IPhone XR 64gb cheren,https://www.olx.bg/ad/iphone-xr-64gb-cheren-CID632-ID8qcZq.html
izpolzvano,"Banishora, gr. Sofiya, Oblast Sofiya-grad",990 lv.,"IPhone XS MAX Space Gray, 256GB",https://www.olx.bg/ad/iphone-xs-max-space-gray-256gb-CID632-ID8oRzt.html
izpolzvano,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",510 lv.,Iphone x 64 gb,https://www.olx.bg/ad/iphone-x-64-gb-CID632-ID8jmcW.html
izpolzvano,"gr. Lom, Oblast Montana",160 lv.,Smartfon LG K10-2017g.,https://www.olx.bg/ad/smartfon-lg-k10-2017g-CID632-ID81Y33.html
izpolzvano,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",300 lv.,Iphone 7 + iphone 5,https://www.olx.bg/ad/iphone-7-iphone-5-CID632-ID8ivUY.html
izpolzvano,"gr. Byala Slatina, Oblast Vratsa",150 lv.,Iphone 6 Space Gray 32GB F.O,https://www.olx.bg/ad/iphone-6-space-gray-32gb-f-o-CID632-ID8qd1C.html
izpolzvano,"s. Stefanovo, Oblast Dobrich",40 lv.,Prodawam nokia,https://www.olx.bg/ad/prodawam-nokia-CID632-ID8qd1G.html
izpolzvano,"Shirok tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",250 lv.,IPhone 6 Plus - 16 GB,https://www.olx.bg/ad/iphone-6-plus-16-gb-CID632-ID8gX23.html
izpolzvano,"Avren, gr. Yambol, Oblast Yambol",350 lv.,Samsung S8 i Samsung A40 v garantsii,https://www.olx.bg/ad/samsung-s8-i-samsung-a40-v-garantsii-CID632-ID8qd1Z.html
novo,"Druzhba 2, gr. Sofiya, Oblast Sofiya-grad",165 lv.,Nokia 8000 4G Dual SIM,https://www.olx.bg/ad/nokia-8000-4g-dual-sim-CID632-ID8o1sq.html
izpolzvano,"Tsentar, gr. Plovdiv, Oblast Plovdiv",15 lv.,Zaryadno IPhone - adapter +  USB kabel,https://www.olx.bg/ad/zaryadno-iphone-adapter-usb-kabel-CID632-ID8qd2c.html
novo,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",1150 lv.,Zapechatan Iphone 11 64/128 Gb Red Telenor otklyuchen Prodava/Barter,https://www.olx.bg/ad/zapechatan-iphone-11-64-128-gb-red-telenor-otklyuchen-prodava-barter-CID632-ID8gtlY.html
izpolzvano,"Biznes hotel, gr. Varna, Oblast Varna",400 lv.,Samsung galaxy A50,https://www.olx.bg/ad/samsung-galaxy-a50-CID632-ID8qd2R.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",798 lv.,NEW Iphone SE 2 64GB 128GB 2020 garantsiya Vivacom,https://www.olx.bg/ad/new-iphone-se-2-64gb-128gb-2020-garantsiya-vivacom-CID632-ID8hkuY.html
izpolzvano,"Tsentar, gr. Shumen, Oblast Shumen",100 lv.,Asus zenfone 3 max,https://www.olx.bg/ad/asus-zenfone-3-max-CID632-ID8qd2C.html
izpolzvano,"Lyulin 3, gr. Sofiya, Oblast Sofiya-grad",240 lv.,Samsung Galaxy S8 64GB,https://www.olx.bg/ad/samsung-galaxy-s8-64gb-CID632-ID8mheu.html
izpolzvano,"Varosh, gr. Razgrad, Oblast Razgrad",170 lv.,Huawei  Honor 8x,https://www.olx.bg/ad/huawei-honor-8x-CID632-ID8qd3v.html
izpolzvano,"Mara Dencheva, gr. Pleven, Oblast Pleven",25 lv.,Prodavam sadzhem mi100h,https://www.olx.bg/ad/prodavam-sadzhem-mi100h-CID632-ID4oC20.html
izpolzvano,"Zona B-5, gr. Sofiya, Oblast Sofiya-grad",360 lv.,Iphone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8qd4p.html
izpolzvano,"Vrabnitsa 2, gr. Sofiya, Oblast Sofiya-grad",25 lv.,Prodavam telefon/DVD PHILIPS,https://www.olx.bg/ad/prodavam-telefon-dvd-philips-CID632-ID87HnV.html
novo,"gr. Botevgrad, Oblast Sofiya-oblast",360 lv.,Samsung A51 128gb,https://www.olx.bg/ad/samsung-a51-128gb-CID632-ID8qd4r.html
izpolzvano,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",600 lv.,IPHONE 8+ 64GB v perfektno sastoyanie!,https://www.olx.bg/ad/iphone-8-64gb-v-perfektno-sastoyanie-CID632-ID8qd4v.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",85 lv.,Smartfon Philips S318,https://www.olx.bg/ad/smartfon-philips-s318-CID632-ID8hHzy.html
izpolzvano,"9-ti kvartal, gr. Pleven, Oblast Pleven",1150 lv.,IPhone 11 Pro 256gb,https://www.olx.bg/ad/iphone-11-pro-256gb-CID632-ID8qd3W.html
izpolzvano,"Doktorski pametnik, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Xiaomi Mi A2 Lite,https://www.olx.bg/ad/xiaomi-mi-a2-lite-CID632-ID8hgM1.html
izpolzvano,"Tsentralna poshta, gr. Varna, Oblast Varna",149 lv.,Alcatel idol 3,https://www.olx.bg/ad/alcatel-idol-3-CID632-ID8ivnj.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",29 lv.,Alcatel idol 3 6039y,https://www.olx.bg/ad/alcatel-idol-3-6039y-CID632-ID8irEd.html
izpolzvano,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",410 lv.,Iphone 6 S Rose Gold 64GB perfekten,https://www.olx.bg/ad/iphone-6-s-rose-gold-64gb-perfekten-CID632-ID8bm16.html
novo,"Kolyu Ficheto, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",349 lv.,IPhone 7 Gold 32gb za 18lv na mes! Lizing / 100% bateriya / Otklyuchen,https://www.olx.bg/ad/iphone-7-gold-32gb-za-18lv-na-mes-lizing-100-bateriya-otklyuchen-CID632-ID8p7d2.html
izpolzvano,"Levski V, gr. Sofiya, Oblast Sofiya-grad",160 lv.,Samsung Galaxy S 7 32gb,https://www.olx.bg/ad/samsung-galaxy-s-7-32gb-CID632-ID8oxdL.html
izpolzvano,"gr. Radomir, Oblast Pernik",130 lv.,Nokia 2.1,https://www.olx.bg/ad/nokia-2-1-CID632-ID8qcWk.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",60 lv.,Alcatel OT-6012X Idol Mini,https://www.olx.bg/ad/alcatel-ot-6012x-idol-mini-CID632-ID8oyfo.html
izpolzvano,"Tsentar, gr. Ruse, Oblast Ruse",220 lv.,IPhone 6s +.   Mn zapazen,https://www.olx.bg/ad/iphone-6s-mn-zapazen-CID632-ID8i0PD.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",700 lv.,Telefon Samsung S 10+,https://www.olx.bg/ad/telefon-samsung-s-10-CID632-ID8qcUc.html
izpolzvano,"Charodeyka - Sever, gr. Ruse, Oblast Ruse",400 lv.,Samsung galaxy S8 64  GB,https://www.olx.bg/ad/samsung-galaxy-s8-64-gb-CID632-ID7T1Pd.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",827 lv.,Samsung S20 ultra schupeno staklo,https://www.olx.bg/ad/samsung-s20-ultra-schupeno-staklo-CID632-ID8qcVw.html
izpolzvano,"Komatevo, gr. Plovdiv, Oblast Plovdiv",270 lv.,IPhone 7,https://www.olx.bg/ad/iphone-7-CID632-ID8qcVF.html
izpolzvano,"Sarafovo, gr. Burgas, Oblast Burgas",50 lv.,2broya Samsung Galaxy Ace,https://www.olx.bg/ad/2broya-samsung-galaxy-ace-CID632-ID8qcVx.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",200 lv.,"#iPad 4-gn A1460 ,32GB , Gray , Wi-Fi + 3G.",https://www.olx.bg/ad/ipad-4-gn-a1460-32gb-gray-wi-fi-3g-CID632-ID8qcWU.html
izpolzvano,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",1299 lv.,•••Perfekten••• iPhone 11 Pro 64GB Silver!,https://www.olx.bg/ad/perfekten-iphone-11-pro-64gb-silver-CID632-ID8pydD.html
novo,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",699 lv.,NOV! LG Velvet 5G 128GB Gray 2g.Garantsiya!,https://www.olx.bg/ad/nov-lg-velvet-5g-128gb-gray-2g-garantsiya-CID632-ID8pUTA.html
